kind,candidate_id,formula,surface,site,PC1,PC2,dG_H,pred_dG_H,pred_sigma,near_zero_rank,priority_rank,dft_converged
train,Ag9Os3|Ag3Os|111,Ag9Os3,Ag3Os,hollow-tilt,-6.47306220793763,-5.0416282416992475,-0.6063403820580504,,,,,False
train,Ag9Os3|Ag3Os|111,Ag9Os3,Ag3Os,hollow-tilt|A_A_B|FCC,-7.101791572190642,-5.551993718058394,-0.5761066298573212,,,,,False
train,Ag9Pb3|Ag3Pb|111,Ag9Pb3,Ag3Pb,hollow,-6.25644977971044,-6.344385445008368,0.3461151970487037,,,,,False
train,Ag9Pb3|Ag3Pb|111,Ag9Pb3,Ag3Pb,hollow|A_A_A|HCP,-6.89880794960294,-6.880267546813144,0.3461151970487037,,,,,False
train,Ag9Pb3|Ag3Pb|111,Ag9Pb3,Ag3Pb,top|B,-6.122172923483134,-6.3177630832291864,1.0817035300433702,,,,,False
train,Ag9Pd3|Ag3Pd|111,Ag9Pd3,Ag3Pd,bridge|A_A|A,-9.219566839433263,-3.193004518122526,0.4978298188443943,,,,,False
train,Ag9Pd3|Ag3Pd|111,Ag9Pd3,Ag3Pd,hollow|A_A_A|HCP,-9.477315586656923,-3.2737804440000757,0.6595137391423407,,,,,False
train,Ag9Pd3|Ag3Pd|111,Ag9Pd3,Ag3Pd,hollow|A_A_B|FCC,-9.463686781017435,-3.2482638185544466,0.1534294831444924,,,,,False
train,Ag9Pt3|Ag3Pt|111,Ag9Pt3,Ag3Pt,hollow|A_A_A|HCP,-8.771959567125474,-6.249480489433549,0.7194929354455155,,,,,False
train,Ag9Pt3|Ag3Pt|111,Ag9Pt3,Ag3Pt,top|B,-7.995324541005671,-5.686976025849591,-0.2271203596528437,,,,,False
train,Ag9Re3|Ag3Re|111,Ag9Re3,Ag3Re,hollow-tilt|A_A_B|FCC,-6.965827328287982,-5.332998848038673,-0.581135021558083,,,,,False
train,Ag9Re3|Ag3Re|111,Ag9Re3,Ag3Re,hollow|A_A_A|HCP,-6.905547321483284,-5.2582570172599565,0.8844803177426286,,,,,False
train,Ag9Re3|Ag3Re|111,Ag9Re3,Ag3Re,hollow|A_A_B|HCP,-6.8864258620941134,-5.226902453871273,-0.6347889315574946,,,,,False
train,Ag9Rh3|Ag3Rh|111,Ag9Rh3,Ag3Rh,hollow|A_A_B|HCP,-8.370129913116806,-3.969957166675061,-0.2688362274556937,,,,,False
train,Ag9Ru3|Ag3Ru|111,Ag9Ru3,Ag3Ru,top|B,-7.019655082612062,-3.2664507965832965,-0.2227548373548131,,,,,False
train,Ag9Sc3|Ag3Sc|111,Ag9Sc3,Ag3Sc,hollow|A_A_B|FCC,-3.0416817601774975,-4.919130944716199,0.0479486352424203,,,,,False
train,Ag9Sn3|Ag3Sn|111,Ag9Sn3,Ag3Sn,hollow|A_A_A|FCC,-7.388051513113758,-3.627304938675742,0.4945941131454958,,,,,False
train,Ag9Sn3|Ag3Sn|111,Ag9Sn3,Ag3Sn,top|B,-6.60592383324427,-3.0589625371487315,0.7588350181404451,,,,,False
train,Ag9Ta3|Ag3Ta|111,Ag9Ta3,Ag3Ta,bridge|A_B|A,-5.311888616482256,-5.77760496897794,-0.4560328610523072,,,,,False
train,Ag9Ta3|Ag3Ta|111,Ag9Ta3,Ag3Ta,hollow|A_A_B|HCP,-5.55897593590303,-5.844204360616754,-0.4749250446538724,,,,,False
train,Ag9Ta3|Ag3Ta|111,Ag9Ta3,Ag3Ta,top,-4.724810234310351,-5.2299056354761975,-0.4795935656574954,,,,,False
train,Ag9Ta3|Ag3Ta|111,Ag9Ta3,Ag3Ta,top|B,-4.801462369172397,-5.31305446042148,-0.4795935656574954,,,,,False
train,Ag9Tc3|Ag3Tc|111,Ag9Tc3,Ag3Tc,hollow|A_A_A|FCC,-7.140653558695446,-3.227734209269285,0.3065487565409341,,,,,False
train,Ag9Tc3|Ag3Tc|111,Ag9Tc3,Ag3Tc,hollow|A_A_A|HCP,-7.135160904945764,-3.221896271326231,0.8009653153431202,,,,,False
train,Ag9Tc3|Ag3Tc|111,Ag9Tc3,Ag3Tc,hollow|A_A_B|HCP,-7.116039445556593,-3.1905417079375478,-0.4454118497587558,,,,,False
train,Ag9Tc3|Ag3Tc|111,Ag9Tc3,Ag3Tc,top|B,-6.358525878825958,-2.6593918077422742,-0.2274236304574231,,,,,False
train,Ag9Ti3|Ag3Ti|111,Ag9Ti3,Ag3Ti,hollow|A_A_B|FCC,-3.8750848594037697,-4.436507908428363,-0.1511731151540232,,,,,False
train,Ag9Tl3|Ag3Tl|111,Ag9Tl3,Ag3Tl,top|A,-8.037759636986358,-3.0546107220229577,0.7931348314459967,,,,,False
train,Ag9V3|Ag3V|111,Ag9V3,Ag3V,hollow,-3.794898225045831,-3.48202557001334,-0.2819521144546968,,,,,False
train,Ag9W3|Ag3W|111,Ag9W3,Ag3W,hollow-tilt|A_A_B|FCC,-5.514515124820668,-5.634369485548387,-0.5389893498567915,,,,,False
train,Ag9Y3|Ag3Y|111,Ag9Y3,Ag3Y,hollow|A_A_A|HCP,-4.316528939574705,-4.788017495760967,0.5194929375439017,,,,,False
train,Ag9Y3|Ag3Y|111,Ag9Y3,Ag3Y,hollow|A_A_B|HCP,-4.297407480185535,-4.756662932372283,-0.0326275376564524,,,,,False
train,Ag9Y3|Ag3Y|111,Ag9Y3,Ag3Y,top|B,-3.539893913454904,-4.22551303217701,0.3122261396429451,,,,,False
train,Ag9Zn3|Ag3Zn|111,Ag9Zn3,Ag3Zn,hollow,-6.993673568493283,-3.451383945709097,0.3950823544446677,,,,,False
train,Ag9Zn3|Ag3Zn|111,Ag9Zn3,Ag3Zn,hollow|A_A_A|FCC,-7.641524392135465,-3.9931039854569303,0.3997160449444266,,,,,False
train,Ag9Zr3|Ag3Zr|111,Ag9Zr3,Ag3Zr,bridge|A_B|A,-4.788658262745931,-4.311642745491704,-0.2047526021551391,,,,,False
train,Al12La12O36|AlLaO3|001,Al12La12O36,AlLaO3,nan,17.713163919504364,-2.8281667218572446,-1.8233115085677127,,,,,False
train,Al12Pr4|Al3Pr-hcp|0001,Al12Pr4,Al3Pr-hcp,fccAAA,3.845065768219728,3.985770470251803,0.485101013709027,,,,,False
train,Al12Pr4|Al3Pr-hcp|0001,Al12Pr4,Al3Pr-hcp,fccAAB,3.845065768219728,3.985770470251803,-0.0743391877522299,,,,,False
train,Al12Pr4|Al3Pr-hcp|0001,Al12Pr4,Al3Pr-hcp,hcpAAA,3.85055842196941,3.9916084081948577,0.4348527443771672,,,,,False
train,Al12Pr4|Al3Pr-hcp|0001,Al12Pr4,Al3Pr-hcp,ontopA-d,4.157307009057969,4.172150958835759,0.0552684975427837,,,,,False
train,Al12Sm4|Al3Sm-hcp|0001,Al12Sm4,Al3Sm-hcp,fccAAB,3.794269968164378,3.8668188574544735,-0.1891615676249785,,,,,False
train,Al12Sm4|Al3Sm-hcp|0001,Al12Sm4,Al3Sm-hcp,hcpAAB,3.79976262191406,3.8726567953975275,-0.229702583933431,,,,,False
train,Al12Sm4|Al3Sm-hcp|0001,Al12Sm4,Al3Sm-hcp,ontopA-d,4.106511209002619,4.053199346038432,0.0646652686746165,,,,,False
train,Al12Sm4|Al3Sm-hcp|0001,Al12Sm4,Al3Sm-hcp,ontopB,4.106511209002619,4.053199346038432,0.7331499208139576,,,,,False
train,Al12Sm4|Al3Sm-hcp|0001+3%,Al12Sm4,Al3Sm-hcp,hcpAAB,3.6327716986606324,3.781279980238479,-0.1733867202265173,,,,,False
train,Al12Sm4|Al3Sm-hcp|0001-3%,Al12Sm4,Al3Sm-hcp,hcpAAB,3.6327716986606324,3.781279980238479,-0.2978453314090075,,,,,False
train,Al12|Al|111,Al12,Al,hollow|A_A_A|FCC,0.1978646812784784,2.7671093610256348,0.350623715211924,,,,,False
train,Al12|Al|111,Al12,Al,top,1.0566444960100132,3.4186005874979273,0.3025029679320425,,,,,False
train,Al16Hf8|Al2Hf-hcp|0001,Al16Hf8,Al2Hf-hcp,hcpAAA_A,5.740071620166985,-0.7450130416109393,0.6247207195247029,,,,,False
train,Al16Hf8|Al2Hf-hcp|0001,Al16Hf8,Al2Hf-hcp,hcpAAA_B,5.740071620166985,-0.7450130416109393,0.5662536598665611,,,,,False
train,Al16Hf8|Al2Hf-hcp|0001,Al16Hf8,Al2Hf-hcp,ontopA,6.046820207255543,-0.5644704909700362,0.0210999791615904,,,,,False
train,Al3Au9|Au3Al|111,Al3Au9,Au3Al,bridge|A_A|A,-1.7430669848683527,-8.88353726336682,0.3864087258416759,,,,,False
train,Al3Au9|Au3Al|111,Al3Au9,Au3Al,bridge|A_A|B,-1.7315112303376772,-8.873018965886523,0.4998733937418649,,,,,False
train,Al3Au9|Au3Al|111,Al3Au9,Au3Al,bridge|A_B|A,-1.7346069532820698,-8.866359234216876,0.3127471015423282,,,,,False
train,Al3Au9|Au3Al|111,Al3Au9,Au3Al,top|B,-1.2241807059722098,-8.40180872566041,0.4018003009414599,,,,,False
train,Al3Cd9|Cd3Al|111,Al3Cd9,Cd3Al,bridge|A_A|A,-2.1684786701290757,-6.276455996048273,0.7268145664411634,,,,,False
train,Al3Cd9|Cd3Al|111,Al3Cd9,Cd3Al,top|A,-1.6611481457636086,-5.8052457558221615,0.927114977942466,,,,,False
train,Al3Cd9|Cd3Al|111,Al3Cd9,Cd3Al,top|B,-1.649592391232933,-5.794727458341865,0.320634321141398,,,,,False
train,Al3Co9|Co3Al|111,Al3Co9,Co3Al,hollow,0.3337688869700641,-1.6175363181819187,-0.5420023303513233,,,,,False
train,Al3Cr9|Cr3Al|111,Al3Cr9,Cr3Al,hollow,0.6474719915219473,1.6274564086684813,-0.9366599151571506,,,,,False
train,Al3Cr9|Cr3Al|111,Al3Cr9,Cr3Al,hollow|A_A_A|FCC,-0.00037883212023391365,1.0857363689206498,-0.7027016068559249,,,,,False
train,Al3Cr9|Cr3Al|111,Al3Cr9,Cr3Al,hollow|A_A_A|HCP,0.005113821629447417,1.091574306863704,-0.9366599151571506,,,,,False
train,Al3Cu9|Cu3Al|111,Al3Cu9,Cu3Al,bridge|A_B|A,-1.528318586439279,-3.7741228372702627,0.1940050579442243,,,,,False
train,Al3Fe9|Fe3Al|111,Al3Fe9,Fe3Al,hollow|A_A_A|FCC,0.03180396941380099,-1.527505887672978,-0.3120763409596918,,,,,False
train,Al3Fe9|Fe3Al|111,Al3Fe9,Fe3Al,top|B,0.8139316492832874,-0.9591634861459672,1.1738600516410145,,,,,False
train,Al3Ga9|Ga3Al|111,Al3Ga9,Ga3Al,top|A,-0.0004063993802219914,-1.1933973796842883,0.6895989173436021,,,,,False
train,Al3Ga9|Ga3Al|111,Al3Ga9,Ga3Al,top|B,0.011149355150453682,-1.1828790822039914,0.3208846659408948,,,,,False
train,Al3Hf9|Hf3Al|111,Al3Hf9,Hf3Al,top|B,0.9390789357891469,-1.7856472052573638,0.5264234049400613,,,,,False
train,Al3Hg9|Hg3Al|111,Al3Hg9,Hg3Al,bridge|A_A|B,-2.4561355467511143,-9.955257584738519,1.1564991887417193,,,,,False
train,Al3Hg9|Hg3Al|111,Al3Hg9,Hg3Al,top,-1.8721528875236,-9.400898519567123,0.2341642985402643,,,,,False
train,Al3Hg9|Hg3Al|111,Al3Hg9,Hg3Al,top|B,-1.948805022385647,-9.484047344512405,0.2341642985402643,,,,,False
train,Al3In9|In3Al|111,Al3In9,In3Al,top,-0.5098220234352508,-2.6795263812997714,0.2552061813412649,,,,,False
train,Al3Ir9|Ir3Al|111,Al3Ir9,Ir3Al,bridge|A_A|B,-0.6809273938614541,-6.508826293295379,-0.2661228442547951,,,,,False
train,Al3Ir9|Ir3Al|111,Al3Ir9,Ir3Al,top-tilt|A,-0.25906143647084856,-6.148392806773911,-0.1985232360557063,,,,,False
train,Al3Ir9|Ir3Al|111,Al3Ir9,Ir3Al,top|B,-0.1735968694959877,-6.037616053069268,0.879890165543685,,,,,False
train,Al3La9|La3Al|111,Al3La9,La3Al,hollow|A_A_A|FCC,1.0835771919213413,-0.532757388898935,-0.679119677256466,,,,,False
train,Al3La9|La3Al|111,Al3La9,La3Al,hollow|A_A_A|HCP,1.0890698456710226,-0.5269194509558809,-0.656650693356795,,,,,False
train,Al3Nb9|Nb3Al|111,Al3Nb9,Nb3Al,hollow|A_A_A|HCP,0.1729744395525052,1.0638144262229288,-0.9920329042570016,,,,,False
train,Al3Nb9|Nb3Al|111,Al3Nb9,Nb3Al,top|B,0.9496094656723095,1.6263188898068852,0.8209558864428175,,,,,False
train,Al3Os9|Os3Al|111,Al3Os9,Os3Al,bridge|A_A|B,-0.11564627363014737,-5.438762000288146,-0.2130626865609599,,,,,False
train,Al3Os9|Os3Al|111,Al3Os9,Os3Al,hollow,0.2574073945080142,-4.994174121841217,-0.3214234512588234,,,,,False
train,Al3Os9|Os3Al|111,Al3Os9,Os3Al,hollow|A_A_A|FCC,-0.3904434291341679,-5.535894161589046,-0.3214234512588234,,,,,False
train,Al3Os9|Os3Al|111,Al3Os9,Os3Al,top|A,0.38012849620464306,-4.9780700575423324,-0.2581599770591936,,,,,False
train,Al3Pb9|Pb3Al|111,Al3Pb9,Pb3Al,bridge-tilt,0.11757135384508134,-8.281377486578705,0.1969010294424436,,,,,False
train,Al3Pd9|Pd3Al|111,Al3Pd9,Pd3Al,hollow|A_A_A|HCP,-1.2008498537836734,-5.3179462297710645,-0.2357480010605002,,,,,False
train,Al3Pt9|Pt3Al|111,Al3Pt9,Pt3Al,bridge|A_A|B,-1.5440370505003613,-7.803355967862665,-0.2789783184552732,,,,,False
train,Al3Pt9|Pt3Al|111,Al3Pt9,Pt3Al,top|A,-1.0482622806655688,-7.342664025116851,-0.212482812056777,,,,,False
train,Al3Rh9|Rh3Al|111,Al3Rh9,Rh3Al,hollow|A_A_A|FCC,-0.432421939713473,-3.3426260173913853,-0.3471613387582408,,,,,False
train,Al3Rh9|Rh3Al|111,Al3Rh9,Rh3Al,hollow|A_A_A|HCP,-0.42692928596379176,-3.3367880794483313,-0.2821794656583449,,,,,False
train,Al3Ru9|Ru3Al|111,Al3Ru9,Ru3Al,hollow,0.6531375388613031,-1.3224795172127872,-0.4449715695581915,,,,,False
train,Al3Sc9|Sc3Al|111,Al3Sc9,Sc3Al,hollow|A_A_A|HCP,2.0888204873704717,2.5145449243847042,-1.128020162556794,,,,,False
train,Al3Ti9|Ti3Al|111,Al3Ti9,Ti3Al,hollow,2.2090557853720467,2.872933140624999,-1.080860929559066,,,,,False
train,Al3Tl9|Tl3Al|111,Al3Tl9,Tl3Al,top-tilt,0.03822867939522035,-1.3060541140729347,0.1521261939424505,,,,,False
train,Al3Tl9|Tl3Al|111,Al3Tl9,Tl3Al,top-tilt|B,-0.038423455466826684,-1.3892029390182168,0.1521261939424505,,,,,False
train,Al3V9|V3Al|111,Al3V9,V3Al,hollow,1.7896834022150379,2.4859606190308474,-1.0439829736596664,,,,,False
train,Al3V9|V3Al|111,Al3V9,V3Al,hollow|A_A_A|FCC,1.1418325785728558,1.9442405792830155,-0.975266338157752,,,,,False
train,Al3W9|W3Al|111,Al3W9,W3Al,hollow,1.711221300225331,-3.158232730397903,-0.925317393956874,,,,,False
train,Al3W9|W3Al|111,Al3W9,W3Al,hollow|A_A_A|FCC,1.0633704765831489,-3.699952770145734,-0.6634568047547589,,,,,False
train,Al3Y9|Y3Al|111,Al3Y9,Y3Al,hollow,2.27054273560357,1.607294617223309,-1.0991291560576144,,,,,False
train,Al3Y9|Y3Al|111,Al3Y9,Y3Al,hollow|A_A_A|FCC,1.6226919119613885,1.065574577475477,-1.0991291560576144,,,,,False
train,Al3Y9|Y3Al|111,Al3Y9,Y3Al,hollow|A_A_B|FCC,1.6418133713505596,1.0969291408641608,-0.3834675834577581,,,,,False
train,Al3Zn9|Zn3Al|111,Al3Zn9,Zn3Al,hollow|A_A_B|FCC,-2.150575828332144,-4.930512208079059,0.4581315390396696,,,,,False
train,Al6Au6|AlAu|101,Al6Au6,AlAu,bridge|A_A|B,2.048495891631899,-7.419409556314513,0.3860110315409031,,,,,False
train,Al6Au6|AlAu|101,Al6Au6,AlAu,top|B,2.555826415997366,-6.9481993160884015,0.7493042309424993,,,,,False
train,Al6Cd6|AlCd|101,Al6Cd6,AlCd,top|B,1.111512301260617,-4.8135146468318055,0.3166362885413321,,,,,False
train,Al6Co6|AlCo|101,Al6Co6,AlCo,hollow,2.201957247675785,-1.2805217569672145,-0.5014731510591162,,,,,False
train,Al6Cr6|AlCr|101,Al6Cr6,AlCr,bridge|B_B|A,2.360968484704597,1.405515489325055,-0.5565228689583535,,,,,False
train,Al6Cr6|AlCr|101,Al6Cr6,AlCr,hollow|A_A_B|FCC,2.0604979305752424,1.278272424629145,-0.0062652850583333,,,,,False
train,Al6Cu6|AlCu|101,Al6Cu6,AlCu,bridge|A_B|B,0.7045785897346183,-3.039897850791415,0.4437591663454725,,,,,False
train,Al6Cu6|AlCu|101,Al6Cu6,AlCu,top|B,1.2034490825138022,-2.585865639715253,0.7752840275434494,,,,,False
train,Al6Fe6|AlFe|101,Al6Fe6,AlFe,top|A,2.628204116704151,-0.6688860354830909,0.8009853157391547,,,,,False
train,Al6Fe6|AlFe|101,Al6Fe6,AlFe,top|B,2.6397598712348267,-0.658367738002794,-0.0933045699593719,,,,,False
train,Al6Ga6|AlGa|101,Al6Ga6,AlGa,bridge|A_A|B,1.2233110383686474,-0.9962279785165531,0.2968157887380869,,,,,False
train,Al6Hf6|AlHf|101,Al6Hf6,AlHf,hollow|A_B_B|FCC,3.9216074812515043,-1.6857401506954834,-0.7161285199590282,,,,,False
train,Al6Hg6|AlHg|101,Al6Hg6,AlHg,top-tilt|A,1.7282764179728978,-7.907141059259703,0.3256716925634748,,,,,False
train,Al6Ir6|AlIr|101,Al6Ir6,AlIr,top-tilt,3.5290382199878643,-5.13461792985687,-0.4380794703565414,,,,,False
train,Al6Ir6|AlIr|101,Al6Ir6,AlIr,top-tilt|B,3.4523860851258172,-5.2177667548021525,-0.4380794703565414,,,,,False
train,Al6La6|AlLa|101,Al6La6,AlLa,hollow-tilt,4.888745951330786,0.6415921914157479,-0.636933188608026,,,,,False
train,Al6Mn6|AlMn|101,Al6Mn6,AlMn,hollow,2.5658617642946737,0.9181101203048594,-0.4175079362603071,,,,,False
train,Al6Mo6|AlMo|101,Al6Mo6,AlMo,hollow|A_A_B|FCC,3.7322589170998035,0.1788540251009299,0.056172867943161,,,,,False
train,Al6Mo6|AlMo|101,Al6Mo6,AlMo,hollow|A_A_B|HCP,3.737751570849485,0.18469196304398405,0.0171699750417531,,,,,False
train,Al6Ni6|AlNi|101,Al6Ni6,AlNi,bridge|A_B|A,1.5933299355368635,-2.815103559510789,0.0057587451420033,,,,,False
train,Al6Ni6|AlNi|101,Al6Ni6,AlNi,hollow,1.9694793266194188,-2.3771754127335094,-0.1591562549574234,,,,,False
train,Al6Ni6|AlNi|101,Al6Ni6,AlNi,top|A,2.0922004283160462,-2.3610713484346273,0.6096283336419503,,,,,False
train,Al6Pb6|AlPb|101,Al6Pb6,AlPb,bridge,3.5059725851326076,-6.396068311536174,0.3172568442433032,,,,,False
train,Al6Pb6|AlPb|101,Al6Pb6,AlPb,bridge|A_A|B,2.9876949520595097,-6.878842761897058,0.3172568442433032,,,,,False
train,Al6Pd6|AlPd|101,Al6Pd6,AlPd,top|A,2.3019743882554256,-4.090511769893589,0.3991183469416057,,,,,False
train,Al6Pd6|AlPd|101,Al6Pd6,AlPd,top|B,2.3135301427861013,-4.079993472413292,0.4595873481421506,,,,,False
train,Al6Pt6|AlPt|101,Al6Pt6,AlPt,hollow|A_B_B|HCP,2.0183226006452615,-6.514078335773811,0.3839617422427466,,,,,False
train,Al6Pt6|AlPt|101,Al6Pt6,AlPt,top|B,2.7807565848076305,-5.9966866195290285,0.1566234193424236,,,,,False
train,Al6Re6|AlRe|101,Al6Re6,AlRe,bridge|A_A|B,3.490035848592908,-3.4434907412015017,-0.303342983356714,,,,,False
train,Al6Re6|AlRe|101,Al6Re6,AlRe,hollow|A_B_B|FCC,3.229439735046319,-3.495510155163228,0.1185125156435162,,,,,False
train,Al6Rh6|AlRh|101,Al6Rh6,AlRh,hollow,2.9189482175521753,-2.2420037082658633,-0.2053098912574285,,,,,False
train,Al6Rh6|AlRh|101,Al6Rh6,AlRh,hollow-tilt|A_A_B|FCC,2.216310040854979,-2.852627640849358,-0.1599127314575241,,,,,False
train,Al6Rh6|AlRh|101,Al6Rh6,AlRh,hollow|A_B_B|HCP,2.290791089617111,-2.732773062731466,-0.2053098912574285,,,,,False
train,Al6Rh6|AlRh|101,Al6Rh6,AlRh,top|B,3.0532250737794797,-2.2153813464866836,-0.0842370565578392,,,,,False
train,Al6Ru6|AlRu|101,Al6Ru6,AlRu,hollow,3.392488121836006,-0.9322540647426677,-0.480310585559863,,,,,False
train,Al6Sc6|AlSc|101,Al6Sc6,AlSc,hollow,4.660052119425275,2.9116424676402994,-0.7062105147278714,,,,,False
train,Al6Sc6|AlSc|101,Al6Sc6,AlSc,hollow|A_B_B|FCC,4.02640233774053,2.415035175231643,-0.688979722238372,,,,,False
train,Al6Sc6|AlSc|101,Al6Sc6,AlSc,hollow|A_B_B|HCP,4.031894991490212,2.420873113174697,-0.7062105147278714,,,,,False
train,Al6Sc6|AlSc|101,Al6Sc6,AlSc,top|B,4.794328975652581,2.9382648294194786,0.6043411617529557,,,,,False
train,Al6Sn6|AlSn|101,Al6Sn6,AlSn,bridge,2.6608679812091065,-2.473526702169073,0.2672231366405242,,,,,False
train,Al6Sn6|AlSn|101,Al6Sn6,AlSn,bridge|A_A|B,2.1425903481360087,-2.956301152529957,0.2672231366405242,,,,,False
train,Al6Sn6|AlSn|101,Al6Sn6,AlSn,top|B,2.6499208725014745,-2.485090912303847,0.5373335371414498,,,,,False
train,Al6Ta6|AlTa|101,Al6Ta6,AlTa,hollow|A_A_B|FCC,3.6275627841288736,-2.088163176914124,0.0040291896430346,,,,,False
train,Al6Ta6|AlTa|101,Al6Ta6,AlTa,hollow|A_A_B|HCP,3.633055437878555,-2.08232523897107,-0.1810661808585507,,,,,False
train,Al6Ta6|AlTa|101,Al6Ta6,AlTa,hollow|A_B_B|FCC,3.6226423666971397,-2.074404992963634,-0.6530553892580144,,,,,False
train,Al6Ti6|AlTi|101,Al6Ti6,AlTi,hollow,4.056194529679733,2.6591020068340505,-0.7404737287588148,,,,,False
train,Al6Ti6|AlTi|101,Al6Ti6,AlTi,hollow|A_A_B|FCC,3.4274651654267205,2.148736530474902,-0.0009008328588322,,,,,False
train,Al6Ti6|AlTi|101,Al6Ti6,AlTi,hollow|A_A_B|HCP,3.432957819176402,2.154574468417956,0.0057885416418059,,,,,False
train,Al6V6|AlV|101,Al6V6,AlV,hollow,3.706414235766771,2.2936648148026593,-0.6541305111595364,,,,,False
train,Al6V6|AlV|101,Al6V6,AlV,hollow|A_A_B|HCP,3.083177525263441,1.7891372763865654,-0.0553142126582031,,,,,False
train,Al6W6|AlW|101,Al6W6,AlW,bridge,5.553401202337465,-2.6596951073495436,-0.6995872639572269,,,,,False
train,Al6Y6|AlY|101,Al6Y6,AlY,4fold|A_A_B_B,4.87426101473816,1.7427960049773834,-0.3938495427091482,,,,,False
train,Al6Y6|AlY|101,Al6Y6,AlY,hollow,4.9775885206771475,1.8613762483862415,-0.7685483937375182,,,,,False
train,Al6Y6|AlY|101,Al6Y6,AlY,top|A,5.100309622373777,1.8774803126851236,0.2540369081825986,,,,,False
train,Al6Y6|AlY|101,Al6Y6,AlY,top|B,5.111865376904453,1.8879986101654205,0.625290117742253,,,,,False
train,Al6Zn6|AlZn|101,Al6Zn6,AlZn,hollow,0.5623784202910496,-3.733820412546682,0.4379368826421626,,,,,False
train,Al6Zn6|AlZn|101,Al6Zn6,AlZn,top-tilt|B,0.6227464640741696,-3.8074565069918487,0.7641285847430765,,,,,False
train,Al8Co8|AlCo-bcc|101,Al8Co8,AlCo-bcc,longbridgeB,2.353896260296668,-1.2235738951945005,-0.7490359267176245,,,,,False
train,Al8Co8|AlCo-bcc|101+5%,Al8Co8,AlCo-bcc,longbridgeB,2.075578054874292,-1.3758685871262482,-0.7125729444378521,,,,,False
train,Al8Cu8|AlCu-fcc|101,Al8Cu8,AlCu-fcc,fccABB,0.9745750242235562,-2.670336013495167,0.1403857062759925,,,,,False
train,Al8Cu8|AlCu-fcc|101,Al8Cu8,AlCu-fcc,hcpAAB,0.9800676779732376,-2.664498075552113,0.2414275610717595,,,,,False
train,Al8Cu8|AlCu-fcc|101,Al8Cu8,AlCu-fcc,hcpABB,0.9800676779732376,-2.664498075552113,0.059139452954696,,,,,False
train,Al8Fe8|AlFe-bcc|101,Al8Fe8,AlFe-bcc,longbridgeA,2.657422027628406,-0.6280422380092585,0.3019341139479365,,,,,False
train,Al8Fe8|AlFe-bcc|101,Al8Fe8,AlFe-bcc,longbridgeB,2.657422027628406,-0.6280422380092585,-0.4828053253113467,,,,,False
train,Al8Fe8|AlFe-bcc|101,Al8Fe8,AlFe-bcc,ontopA,2.723127053782821,-0.5564576231987505,0.5423013834442827,,,,,False
train,Al8Fe8|AlFe-bcc|101,Al8Fe8,AlFe-bcc,shortbridge-d,2.657422027628406,-0.6280422380092585,-0.6356708525090653,,,,,False
train,Al8Fe8|AlFe-bcc|101+2%,Al8Fe8,AlFe-bcc,longbridgeB,2.546094745459456,-0.6889601147819575,-0.4966016329854028,,,,,False
train,Al8Fe8|AlFe-bcc|101+5%,Al8Fe8,AlFe-bcc,longbridgeB,2.37910382220603,-0.7803369299410065,-0.0846080837363842,,,,,False
train,Al8Ir8|AlIr-bcc|101,Al8Ir8,AlIr-bcc,longbridgeA,3.5439570539635814,-5.087182798584272,0.4476192372294463,,,,,False
train,Al8Ir8|AlIr-bcc|101,Al8Ir8,AlIr-bcc,longbridgeB,3.5439570539635814,-5.087182798584272,-0.4035600611023255,,,,,False
train,Al8Ir8|AlIr-bcc|101,Al8Ir8,AlIr-bcc,ontopA,3.6096620801179964,-5.015598183773762,0.9908285285000602,,,,,False
train,Al8Ir8|AlIr-bcc|101,Al8Ir8,AlIr-bcc,ontopB,3.6096620801179964,-5.015598183773762,-0.645916890931403,,,,,False
train,Al8Ni8|AlNi-bcc|101,Al8Ni8,AlNi-bcc,longbridgeA,2.1214183392403,-2.320227550960795,0.4545475276827346,,,,,False
train,Al8Ni8|AlNi-bcc|101,Al8Ni8,AlNi-bcc,ontopA,2.1871233653947155,-2.2486429361502864,0.6650488067607512,,,,,False
train,Al8Ni8|AlNi-bcc|101,Al8Ni8,AlNi-bcc,ontopB,2.1871233653947155,-2.2486429361502864,0.0590974113656557,,,,,False
train,Al8Ni8|AlNi-bcc|101,Al8Ni8,AlNi-bcc,threefoldAAB,2.6029771519637896,-1.8635017106025373,-0.0641260750999208,,,,,False
train,Al8Ni8|AlNi-bcc|101+2%,Al8Ni8,AlNi-bcc,longbridgeB,2.0100910570713486,-2.381145427733494,-0.2958791728597134,,,,,False
train,Al8Ni8|AlNi-bcc|101+5%,Al8Ni8,AlNi-bcc,longbridgeB,1.8431001338179236,-2.4725222428925426,-0.3007542283376097,,,,,False
train,Al8Ni8|AlNi-bcc|101-3%,Al8Ni8,AlNi-bcc,longbridgeB,1.9544274159868744,-2.411604366119844,-0.2455187926316284,,,,,False
train,Al9Au3|Al3Au|111,Al9Au3,Al3Au,bridge,3.9538985477988122,-5.608376089789627,0.3352901004118678,,,,,False
train,Al9Au3|Al3Au|111,Al9Au3,Al3Au,bridge|A_A|A,3.4240651601950387,-6.101668837630807,0.4386402969021503,,,,,False
train,Al9Cr3|Al3Cr|111,Al9Cr3,Al3Cr,bridge|A_A|B,3.144113719751721,1.5141795617640306,0.3650841167218743,,,,,False
